date,AAPL,MSFT,TSLA
2003-04-25,0.2,15.69,
2003-04-28,0.21,16.01,
2003-04-29,0.21,16.05,
2003-04-30,0.21,15.91,
2003-05-01,0.22,16.0,
2003-05-02,0.22,16.24,
2003-05-05,0.24,16.09,
2003-05-06,0.26,16.41,
2003-05-07,0.27,16.17,
2003-05-08,0.27,16.01,
2003-05-09,0.28,16.4,
2003-05-12,0.28,16.3,
2003-05-13,0.28,16.17,
2003-05-14,0.28,15.94,
2003-05-15,0.28,16.04,
2003-05-16,0.28,15.91,
2003-05-19,0.27,15.4,
2003-05-20,0.27,15.32,
2003-05-21,0.27,14.95,
2003-05-22,0.28,15.03,
2003-05-23,0.28,15.07,
2003-05-27,0.29,15.42,
2003-05-28,0.28,15.19,
2003-05-29,0.27,15.18,
2003-05-30,0.27,15.31,
2003-06-02,0.26,15.33,
2003-06-03,0.26,15.48,
2003-06-04,0.27,15.47,
2003-06-05,0.27,14.99,
2003-06-06,0.26,14.73,
2003-06-09,0.25,14.78,
2003-06-10,0.26,15.35,
2003-06-11,0.26,15.48,
2003-06-12,0.27,15.55,
2003-06-13,0.26,15.34,
2003-06-16,0.28,15.8,
2003-06-17,0.27,16.15,
2003-06-18,0.29,16.22,
2003-06-19,0.29,16.22,
2003-06-20,0.29,16.38,
2003-06-23,0.29,16.04,
2003-06-24,0.28,15.99,
2003-06-25,0.29,15.71,
2003-06-26,0.29,16.02,
2003-06-27,0.28,15.95,
2003-06-30,0.29,15.95,
2003-07-01,0.29,16.27,
2003-07-02,0.29,16.72,
2003-07-03,0.29,16.49,
2003-07-07,0.3,17.06,
2003-07-08,0.31,17.23,
2003-07-09,0.3,17.09,
2003-07-10,0.3,16.74,
2003-07-11,0.3,16.99,
2003-07-14,0.3,17.05,
2003-07-15,0.3,16.97,
2003-07-16,0.3,17.12,
2003-07-17,0.32,16.6,
2003-07-18,0.32,16.73,
2003-07-21,0.31,16.2,
2003-07-22,0.31,16.41,
2003-07-23,0.31,16.46,
2003-07-24,0.31,16.18,
2003-07-25,0.33,16.73,
2003-07-28,0.32,16.55,
2003-07-29,0.31,16.47,
2003-07-30,0.31,16.32,
2003-07-31,0.32,16.43,
2003-08-01,0.31,16.28,
2003-08-04,0.32,16.29,
2003-08-05,0.31,15.96,
2003-08-06,0.3,15.96,
2003-08-07,0.3,15.99,
2003-08-08,0.3,15.91,
2003-08-11,0.3,15.93,
2003-08-12,0.3,16.01,
2003-08-13,0.31,15.93,
2003-08-14,0.3,15.95,
2003-08-15,0.3,15.89,
2003-08-18,0.31,15.99,
2003-08-19,0.31,16.56,
2003-08-20,0.32,16.46,
2003-08-21,0.33,16.32,
2003-08-22,0.32,16.31,
2003-08-25,0.32,16.49,
2003-08-26,0.32,16.53,
2003-08-27,0.32,16.44,
2003-08-28,0.34,16.49,
2003-08-29,0.34,16.5,
2003-09-02,0.35,16.96,
2003-09-03,0.35,17.61,
2003-09-04,0.35,17.69,
2003-09-05,0.34,17.66,
2003-09-08,0.34,17.94,
2003-09-09,0.34,17.65,
2003-09-10,0.34,17.14,
2003-09-11,0.34,17.32,
2003-09-12,0.35,17.63,
2003-09-15,0.34,17.64,
2003-09-16,0.34,17.98,
2003-09-17,0.33,17.73,
2003-09-18,0.35,18.35,
2003-09-19,0.34,18.64,
2003-09-22,0.33,18.09,
2003-09-23,0.34,18.41,
2003-09-24,0.32,17.71,
2003-09-25,0.31,17.57,
2003-09-26,0.31,17.54,
2003-09-29,0.32,17.94,
2003-09-30,0.31,17.3,
2003-10-01,0.31,17.74,
2003-10-02,0.31,17.73,
2003-10-03,0.33,18.09,
2003-10-06,0.34,18.16,
2003-10-07,0.35,18.13,
2003-10-08,0.35,17.93,
2003-10-09,0.35,18.0,
2003-10-10,0.36,17.99,
2003-10-13,0.37,17.9,
2003-10-14,0.37,17.84,
2003-10-15,0.38,18.18,
2003-10-16,0.35,18.28,
2003-10-17,0.34,18.1,
2003-10-20,0.35,18.36,
2003-10-21,0.35,18.36,
2003-10-22,0.34,18.07,
2003-10-23,0.35,18.08,
2003-10-24,0.34,16.65,
2003-10-27,0.34,16.83,
2003-10-28,0.36,17.01,
2003-10-29,0.36,16.73,
2003-10-30,0.35,16.34,
2003-10-31,0.35,16.35,
2003-11-03,0.35,16.69,
2003-11-04,0.35,16.31,
2003-11-05,0.35,16.33,
2003-11-06,0.35,16.41,
2003-11-07,0.34,16.33,
2003-11-10,0.33,16.26,
2003-11-11,0.33,16.14,
2003-11-12,0.34,16.25,
2003-11-13,0.34,16.07,
2003-11-14,0.32,15.95,
2003-11-17,0.32,15.73,
2003-11-18,0.31,15.73,
2003-11-19,0.31,15.86,
2003-11-20,0.31,15.7,
2003-11-21,0.31,15.71,
2003-11-24,0.32,16.1,
2003-11-25,0.31,15.89,
2003-11-26,0.31,15.92,
2003-11-28,0.32,16.08,
2003-12-01,0.33,16.16,
2003-12-02,0.33,16.05,
2003-12-03,0.32,16.06,
2003-12-04,0.32,16.39,
2003-12-05,0.32,16.25,
2003-12-08,0.32,16.41,
2003-12-09,0.31,16.5,
2003-12-10,0.31,16.63,
2003-12-11,0.32,16.65,
2003-12-12,0.32,16.67,
2003-12-15,0.3,16.73,
2003-12-16,0.3,16.93,
2003-12-17,0.3,16.91,
2003-12-18,0.3,17.14,
2003-12-19,0.3,17.12,
2003-12-22,0.3,17.0,
2003-12-23,0.3,16.98,
2003-12-24,0.31,16.91,
2003-12-26,0.31,17.02,
2003-12-29,0.32,17.18,
2003-12-30,0.32,17.22,
2003-12-31,0.32,17.12,
2004-01-02,0.32,17.17,
2004-01-05,0.34,17.6,
2004-01-06,0.33,17.67,
2004-01-07,0.34,17.65,
2004-01-08,0.35,17.62,
2004-01-09,0.35,17.3,
2004-01-12,0.36,17.25,
2004-01-13,0.36,17.16,
2004-01-14,0.37,17.33,
2004-01-15,0.35,17.23,
2004-01-16,0.34,17.4,
2004-01-20,0.34,17.58,
2004-01-21,0.34,17.7,
2004-01-22,0.34,17.52,
2004-01-23,0.34,17.82,
2004-01-26,0.35,18.02,
2004-01-27,0.35,17.67,
2004-01-28,0.34,17.33,
2004-01-29,0.34,17.46,
2004-01-30,0.34,17.3,
2004-02-02,0.34,17.14,
2004-02-03,0.34,17.07,
2004-02-04,0.33,16.9,
2004-02-05,0.34,16.86,
2004-02-06,0.34,16.94,
2004-02-09,0.34,16.83,
2004-02-10,0.35,16.9,
2004-02-11,0.36,16.98,
2004-02-12,0.36,16.86,
2004-02-13,0.35,16.63,
2004-02-17,0.35,16.88,
2004-02-18,0.35,16.75,
2004-02-19,0.34,16.55,
2004-02-20,0.34,16.62,
2004-02-23,0.34,16.65,
2004-02-24,0.34,16.81,
2004-02-25,0.34,16.7,
2004-02-26,0.35,16.58,
2004-02-27,0.36,16.6,
2004-03-01,0.36,16.7,
2004-03-02,0.36,16.51,
2004-03-03,0.36,16.5,
2004-03-04,0.38,16.5,
2004-03-05,0.4,16.48,
2004-03-08,0.39,16.16,
2004-03-09,0.41,16.09,
2004-03-10,0.42,15.87,
2004-03-11,0.41,15.7,
2004-03-12,0.42,15.88,
2004-03-15,0.4,15.74,
2004-03-16,0.39,15.75,
2004-03-17,0.4,15.72,
2004-03-18,0.39,15.57,
2004-03-19,0.39,15.41,
2004-03-22,0.39,15.33,
2004-03-23,0.38,15.11,
2004-03-24,0.39,15.27,
2004-03-25,0.41,15.76,
2004-03-26,0.41,15.66,
2004-03-29,0.42,15.83,
2004-03-30,0.42,15.76,
2004-03-31,0.41,15.59,
2004-04-01,0.41,15.69,
2004-04-02,0.42,16.17,
2004-04-05,0.43,16.23,
2004-04-06,0.42,16.14,
2004-04-07,0.41,16.01,
2004-04-08,0.42,15.94,
2004-04-12,0.42,16.02,
2004-04-13,0.41,15.92,
2004-04-14,0.4,15.96,
2004-04-15,0.44,15.77,
2004-04-16,0.44,15.74,
2004-04-19,0.43,15.97,
2004-04-20,0.42,15.85,
2004-04-21,0.42,15.92,
2004-04-22,0.42,16.23,
2004-04-23,0.42,17.23,
2004-04-26,0.41,17.04,
2004-04-27,0.41,17.03,
2004-04-28,0.4,16.61,
2004-04-29,0.4,16.56,
2004-04-30,0.39,16.35,
2004-05-03,0.39,16.48,
2004-05-04,0.4,16.47,
2004-05-05,0.4,16.45,
2004-05-06,0.4,16.34,
2004-05-07,0.4,16.13,
2004-05-10,0.4,16.22,
2004-05-11,0.41,16.23,
2004-05-12,0.41,16.23,
2004-05-13,0.41,16.33,
2004-05-14,0.41,16.18,
2004-05-17,0.4,15.98,
2004-05-18,0.41,16.16,
2004-05-19,0.4,16.03,
2004-05-20,0.4,16.1,
2004-05-21,0.41,16.2,
2004-05-24,0.41,16.11,
2004-05-25,0.43,16.33,
2004-05-26,0.43,16.35,
2004-05-27,0.43,16.38,
2004-05-28,0.42,16.41,
2004-06-01,0.42,16.33,
2004-06-02,0.44,16.35,
2004-06-03,0.43,16.2,
2004-06-04,0.44,16.23,
2004-06-07,0.45,16.53,
2004-06-08,0.46,16.64,
2004-06-09,0.46,16.56,
2004-06-10,0.46,16.75,
2004-06-14,0.46,16.83,
2004-06-15,0.46,17.14,
2004-06-16,0.49,17.09,
2004-06-17,0.5,17.37,
2004-06-18,0.5,17.73,
2004-06-21,0.49,17.73,
2004-06-22,0.5,17.7,
2004-06-23,0.51,17.7,
2004-06-24,0.5,17.76,
2004-06-25,0.51,17.87,
2004-06-28,0.49,17.69,
2004-06-29,0.49,17.83,
2004-06-30,0.49,17.87,
2004-07-01,0.49,17.91,
2004-07-02,0.47,17.87,
2004-07-06,0.47,17.53,
2004-07-07,0.46,17.58,
2004-07-08,0.46,17.29,
2004-07-09,0.45,17.43,
2004-07-12,0.44,17.45,
2004-07-13,0.44,17.27,
2004-07-14,0.45,17.6,
2004-07-15,0.5,17.43,
2004-07-16,0.49,17.19,
2004-07-19,0.48,17.48,
2004-07-20,0.49,17.72,
2004-07-21,0.48,18.05,
2004-07-22,0.48,18.14,
2004-07-23,0.46,17.53,
2004-07-26,0.47,17.93,
2004-07-27,0.49,17.79,
2004-07-28,0.49,17.88,
2004-07-29,0.49,17.82,
2004-07-30,0.49,17.82,
2004-08-02,0.48,17.84,
2004-08-03,0.47,17.56,
2004-08-04,0.48,17.55,
2004-08-05,0.47,17.22,
2004-08-06,0.45,16.98,
2004-08-09,0.46,17.0,
2004-08-10,0.48,17.34,
2004-08-11,0.47,17.15,
2004-08-12,0.46,16.81,
2004-08-13,0.47,16.9,
2004-08-16,0.47,16.95,
2004-08-17,0.47,16.92,
2004-08-18,0.48,17.18,
2004-08-19,0.46,16.96,
2004-08-20,0.47,17.01,
2004-08-23,0.47,17.09,
2004-08-24,0.48,17.09,
2004-08-25,0.5,17.28,
2004-08-26,0.52,17.22,
2004-08-27,0.52,17.23,
2004-08-30,0.52,17.13,
2004-08-31,0.52,17.13,
2004-09-01,0.54,17.18,
2004-09-02,0.54,17.33,
2004-09-03,0.53,17.01,
2004-09-07,0.54,17.17,
2004-09-08,0.55,17.1,
2004-09-09,0.54,17.12,
2004-09-10,0.54,17.25,
2004-09-13,0.54,17.1,
2004-09-14,0.54,17.22,
2004-09-15,0.53,17.06,
2004-09-16,0.55,17.1,
2004-09-17,0.56,17.26,
2004-09-20,0.57,17.26,
2004-09-21,0.57,17.1,
2004-09-22,0.56,17.01,
2004-09-23,0.56,17.16,
2004-09-24,0.56,17.12,
2004-09-27,0.57,17.06,
2004-09-28,0.58,17.11,
2004-09-29,0.58,17.3,
2004-09-30,0.59,17.35,
2004-10-01,0.58,17.72,
2004-10-04,0.59,17.64,
2004-10-05,0.6,17.81,
2004-10-06,0.61,17.9,
2004-10-07,0.6,17.67,
2004-10-08,0.59,17.56,
2004-10-11,0.58,17.6,
2004-10-12,0.58,17.59,
2004-10-13,0.6,17.59,
2004-10-14,0.68,17.44,
2004-10-15,0.69,17.56,
2004-10-18,0.72,17.82,
2004-10-19,0.72,17.68,
2004-10-20,0.72,18.01,
2004-10-21,0.72,17.92,
2004-10-22,0.72,17.4,
2004-10-25,0.72,17.33,
2004-10-26,0.73,17.5,
2004-10-27,0.76,17.66,
2004-10-28,0.79,17.57,
2004-10-29,0.79,17.55,
2004-11-01,0.79,17.62,
2004-11-02,0.81,17.72,
2004-11-03,0.84,17.86,
2004-11-04,0.82,18.19,
2004-11-05,0.83,18.39,
2004-11-08,0.82,18.37,
2004-11-09,0.82,18.68,
2004-11-10,0.83,18.65,
2004-11-11,0.84,18.81,
2004-11-12,0.84,18.8,
2004-11-15,0.84,19.12,
2004-11-16,0.83,18.93,
2004-11-17,0.83,18.96,
2004-11-18,0.84,18.89,
2004-11-19,0.83,18.75,
2004-11-22,0.93,18.6,
2004-11-23,0.93,18.52,
2004-11-24,0.97,18.59,
2004-11-26,0.98,18.57,
2004-11-29,1.03,18.68,
2004-11-30,1.01,18.71,
2004-12-01,1.02,19.02,
2004-12-02,0.99,18.91,
2004-12-03,0.95,19.0,
2004-12-06,0.99,19.07,
2004-12-07,0.95,18.89,
2004-12-08,0.96,19.1,
2004-12-09,0.97,19.0,
2004-12-10,0.98,18.9,
2004-12-13,0.98,19.02,
2004-12-14,0.99,19.0,
2004-12-15,0.99,18.92,
2004-12-16,1.01,18.96,
2004-12-17,0.98,18.82,
2004-12-20,0.95,18.81,
2004-12-21,0.96,18.89,
2004-12-22,0.96,18.82,
2004-12-23,0.97,18.85,
2004-12-27,0.95,18.74,
2004-12-28,0.97,18.81,
2004-12-29,0.97,18.77,
2004-12-30,0.98,18.68,
2004-12-31,0.97,18.65,
2005-01-03,0.96,18.66,
2005-01-04,0.97,18.73,
2005-01-05,0.98,18.69,
2005-01-06,0.98,18.67,
2005-01-07,1.05,18.61,
2005-01-10,1.04,18.7,
2005-01-11,0.98,18.66,
2005-01-12,0.99,18.69,
2005-01-13,1.06,18.33,
2005-01-14,1.06,18.23,
2005-01-18,1.07,18.37,
2005-01-19,1.06,18.13,
2005-01-20,1.07,18.05,
2005-01-21,1.07,17.9,
2005-01-24,1.07,17.92,
2005-01-25,1.09,18.16,
2005-01-26,1.09,18.15,
2005-01-27,1.1,18.22,
2005-01-28,1.12,18.27,
2005-01-31,1.16,18.34,
2005-02-01,1.17,18.42,
2005-02-02,1.2,18.47,
2005-02-03,1.18,18.27,
2005-02-04,1.19,18.37,
2005-02-07,1.19,18.26,
2005-02-08,1.22,18.31,
2005-02-09,1.19,18.2,
2005-02-10,1.18,18.19,
2005-02-11,1.23,18.13,
2005-02-14,1.28,18.15,
2005-02-15,1.34,18.15,
2005-02-16,1.36,18.06,
2005-02-17,1.33,17.96,
2005-02-18,1.31,17.84,
2005-02-22,1.29,17.66,
2005-02-23,1.33,17.64,
2005-02-24,1.34,17.76,
2005-02-25,1.35,17.68,
2005-02-28,1.36,17.61,
2005-03-01,1.35,17.7,
2005-03-02,1.33,17.68,
2005-03-03,1.26,17.62,
2005-03-04,1.29,17.62,
2005-03-07,1.29,17.83,
2005-03-08,1.23,17.78,
2005-03-09,1.19,17.72,
2005-03-10,1.2,17.8,
2005-03-11,1.22,17.57,
2005-03-14,1.22,17.58,
2005-03-15,1.24,17.44,
2005-03-16,1.24,17.24,
2005-03-17,1.28,17.18,
2005-03-18,1.3,17.02,
2005-03-21,1.32,16.94,
2005-03-22,1.29,16.8,
2005-03-23,1.29,16.93,
2005-03-24,1.28,17.0,
2005-03-28,1.29,16.94,
2005-03-29,1.26,16.75,
2005-03-30,1.29,16.91,
2005-03-31,1.26,16.92,
2005-04-01,1.24,16.89,
2005-04-04,1.24,16.96,
2005-04-05,1.27,17.13,
2005-04-06,1.28,17.27,
2005-04-07,1.32,17.57,
2005-04-08,1.32,17.46,
2005-04-11,1.27,17.48,
2005-04-12,1.29,17.73,
2005-04-13,1.24,17.53,
2005-04-14,1.13,17.39,
2005-04-15,1.07,17.12,
2005-04-18,1.08,17.26,
2005-04-19,1.12,17.24,
2005-04-20,1.07,17.03,
2005-04-21,1.12,17.67,
2005-04-22,1.07,17.49,
2005-04-25,1.12,17.5,
2005-04-26,1.09,17.33,
2005-04-27,1.09,17.5,
2005-04-28,1.07,17.12,
2005-04-29,1.09,17.71,
2005-05-02,1.1,17.66,
2005-05-03,1.09,17.75,
2005-05-04,1.12,17.65,
2005-05-05,1.11,17.66,
2005-05-06,1.13,17.66,
2005-05-09,1.12,17.58,
2005-05-10,1.1,17.43,
2005-05-11,1.08,17.44,
2005-05-12,1.03,17.5,
2005-05-13,1.05,17.71,
2005-05-16,1.07,17.9,
2005-05-17,1.07,17.88,
2005-05-18,1.08,18.05,
2005-05-19,1.14,18.2,
2005-05-20,1.14,18.08,
2005-05-23,1.2,18.15,
2005-05-24,1.2,18.08,
2005-05-25,1.2,18.06,
2005-05-26,1.23,18.19,
2005-05-27,1.23,18.31,
2005-05-31,1.2,18.12,
2005-06-01,1.22,18.13,
2005-06-02,1.21,18.11,
2005-06-03,1.16,17.86,
2005-06-06,1.15,17.82,
2005-06-07,1.1,17.92,
2005-06-08,1.12,17.84,
2005-06-09,1.14,17.92,
2005-06-10,1.08,17.86,
2005-06-13,1.09,17.77,
2005-06-14,1.09,17.81,
2005-06-15,1.12,17.74,
2005-06-16,1.15,17.59,
2005-06-17,1.16,17.59,
2005-06-20,1.14,17.63,
2005-06-21,1.14,17.66,
2005-06-22,1.17,17.61,
2005-06-23,1.18,17.77,
2005-06-24,1.14,17.59,
2005-06-27,1.12,17.59,
2005-06-28,1.13,17.61,
2005-06-29,1.1,17.62,
2005-06-30,1.11,17.44,
2005-07-01,1.1,17.35,
2005-07-05,1.15,17.54,
2005-07-06,1.13,17.35,
2005-07-07,1.14,17.31,
2005-07-08,1.16,17.62,
2005-07-11,1.15,17.76,
2005-07-12,1.16,17.99,
2005-07-13,1.16,18.02,
2005-07-14,1.23,18.24,
2005-07-15,1.26,18.11,
2005-07-18,1.25,17.94,
2005-07-19,1.31,18.37,
2005-07-20,1.32,18.39,
2005-07-21,1.31,18.57,
2005-07-22,1.33,18.03,
2005-07-25,1.32,18.04,
2005-07-26,1.32,17.94,
2005-07-27,1.33,18.06,
2005-07-28,1.32,18.08,
2005-07-29,1.29,17.99,
2005-08-01,1.29,18.2,
2005-08-02,1.31,18.83,
2005-08-03,1.31,19.14,
2005-08-04,1.29,19.19,
2005-08-05,1.3,19.5,
2005-08-08,1.29,19.05,
2005-08-09,1.32,19.21,
2005-08-10,1.31,18.93,
2005-08-11,1.33,19.15,
2005-08-12,1.39,19.0,
2005-08-15,1.44,19.11,
2005-08-16,1.4,18.83,
2005-08-17,1.43,18.98,
2005-08-18,1.4,18.89,
2005-08-19,1.39,18.82,
2005-08-22,1.39,18.95,
2005-08-23,1.38,18.93,
2005-08-24,1.38,18.88,
2005-08-25,1.39,19.04,
2005-08-26,1.38,19.0,
2005-08-29,1.39,19.12,
2005-08-30,1.41,19.14,
2005-08-31,1.42,19.29,
2005-09-01,1.4,19.16,
2005-09-02,1.4,19.03,
2005-09-06,1.48,19.02,
2005-09-07,1.47,18.91,
2005-09-08,1.5,18.74,
2005-09-09,1.55,18.72,
2005-09-12,1.55,18.74,
2005-09-13,1.54,18.65,
2005-09-14,1.5,18.53,
2005-09-15,1.51,18.5,
2005-09-16,1.55,18.36,
2005-09-19,1.59,18.31,
2005-09-20,1.61,18.2,
2005-09-21,1.58,17.95,
2005-09-22,1.57,17.85,
2005-09-23,1.61,17.8,
2005-09-26,1.63,17.8,
2005-09-27,1.62,17.85,
2005-09-28,1.54,18.08,
2005-09-29,1.58,18.27,
2005-09-30,1.62,18.12,
2005-10-03,1.65,17.96,
2005-10-04,1.63,17.59,
2005-10-05,1.6,17.38,
2005-10-06,1.56,17.42,
2005-10-07,1.55,17.32,
2005-10-10,1.52,17.23,
2005-10-11,1.56,17.19,
2005-10-12,1.49,17.12,
2005-10-13,1.62,17.32,
2005-10-14,1.63,17.38,
2005-10-17,1.62,17.28,
2005-10-18,1.58,17.31,
2005-10-19,1.66,17.67,
2005-10-20,1.7,17.46,
2005-10-21,1.68,17.45,
2005-10-24,1.72,17.68,
2005-10-25,1.7,17.63,
2005-10-26,1.72,17.69,
2005-10-27,1.68,17.5,
2005-10-28,1.65,17.98,
2005-10-31,1.74,18.1,
2005-11-01,1.74,18.29,
2005-11-02,1.81,18.64,
2005-11-03,1.87,18.62,
2005-11-04,1.85,18.78,
2005-11-07,1.82,19.02,
2005-11-08,1.81,19.05,
2005-11-09,1.82,18.99,
2005-11-10,1.85,19.08,
2005-11-11,1.86,19.21,
2005-11-14,1.86,19.26,
2005-11-15,1.88,19.43,
2005-11-16,1.96,19.6,
2005-11-17,1.95,19.76,
2005-11-18,1.95,19.83,
2005-11-21,1.96,19.89,
2005-11-22,2.01,19.72,
2005-11-23,2.03,19.72,
2005-11-25,2.1,19.61,
2005-11-28,2.11,19.6,
2005-11-29,2.06,19.55,
2005-11-30,2.05,19.55,
2005-12-01,2.16,19.7,
2005-12-02,2.2,19.79,
2005-12-05,2.17,19.67,
2005-12-06,2.24,19.56,
2005-12-07,2.24,19.6,
2005-12-08,2.24,19.56,
2005-12-09,2.25,19.57,
2005-12-12,2.26,19.39,
2005-12-13,2.27,19.16,
2005-12-14,2.18,19.14,
2005-12-15,2.18,19.02,
2005-12-16,2.15,19.0,
2005-12-19,2.16,18.95,
2005-12-20,2.18,18.97,
2005-12-21,2.22,18.88,
2005-12-22,2.24,18.78,
2005-12-23,2.22,18.82,
2005-12-27,2.24,18.69,
2005-12-28,2.22,18.64,
2005-12-29,2.16,18.56,
2005-12-30,2.17,18.47,
2006-01-03,2.26,18.96,
2006-01-04,2.27,19.05,
2006-01-05,2.25,19.07,
2006-01-06,2.31,19.01,
2006-01-09,2.3,18.97,
2006-01-10,2.44,19.07,
2006-01-11,2.54,19.28,
2006-01-12,2.55,19.17,
2006-01-13,2.59,19.21,
2006-01-17,2.56,19.07,
2006-01-18,2.49,18.95,
2006-01-19,2.39,19.09,
2006-01-20,2.3,18.66,
2006-01-23,2.35,18.61,
2006-01-24,2.3,18.56,
2006-01-25,2.24,18.65,
2006-01-26,2.19,18.72,
2006-01-27,2.18,19.63,
2006-01-30,2.27,19.78,
2006-01-31,2.28,19.89,
2006-02-01,2.28,19.81,
2006-02-02,2.18,19.55,
2006-02-03,2.17,19.45,
2006-02-06,2.03,19.19,
2006-02-07,2.04,19.03,
2006-02-08,2.08,19.01,
2006-02-09,1.96,18.83,
2006-02-10,2.03,18.85,
2006-02-13,1.96,18.64,
2006-02-14,2.05,18.83,
2006-02-15,2.09,19.05,
2006-02-16,2.13,19.0,
2006-02-17,2.13,18.92,
2006-02-21,2.09,18.81,
2006-02-22,2.16,18.94,
2006-02-23,2.17,18.9,
2006-02-24,2.16,18.87,
2006-02-27,2.15,19.17,
2006-02-28,2.07,19.04,
2006-03-01,2.09,19.24,
2006-03-02,2.1,19.12,
2006-03-03,2.05,19.09,
2006-03-06,1.98,19.07,
2006-03-07,2.0,19.18,
2006-03-08,1.99,19.31,
2006-03-09,1.93,19.14,
2006-03-10,1.91,19.26,
2006-03-13,1.99,19.21,
2006-03-14,2.04,19.3,
2006-03-15,2.0,19.39,
2006-03-16,1.94,19.33,
2006-03-17,1.95,19.49,
2006-03-20,1.93,19.77,
2006-03-21,1.87,19.66,
2006-03-22,1.86,19.24,
2006-03-23,1.82,19.03,
2006-03-24,1.81,19.14,
2006-03-27,1.8,19.14,
2006-03-28,1.77,19.07,
2006-03-29,1.88,19.15,
2006-03-30,1.9,19.3,
2006-03-31,1.9,19.29,
2006-04-03,1.89,19.53,
2006-04-04,1.85,19.59,
2006-04-05,2.03,19.66,
2006-04-06,2.15,19.53,
2006-04-07,2.11,19.31,
2006-04-10,2.08,19.34,
2006-04-11,2.06,19.23,
2006-04-12,2.02,19.28,
2006-04-13,2.01,19.19,
2006-04-17,1.96,19.02,
2006-04-18,2.0,19.29,
2006-04-19,1.98,19.16,
2006-04-20,2.04,19.16,
2006-04-21,2.03,19.24,
2006-04-24,1.99,19.21,
2006-04-25,2.0,19.21,
2006-04-26,2.06,19.21,
2006-04-27,2.1,19.31,
2006-04-28,2.13,17.12,
2006-05-01,2.1,17.22,
2006-05-02,2.17,17.02,
2006-05-03,2.15,16.42,
2006-05-04,2.15,16.61,
2006-05-05,2.17,16.87,
2006-05-08,2.17,16.82,
2006-05-09,2.15,16.74,
2006-05-10,2.13,16.85,
2006-05-11,2.06,16.46,
2006-05-12,2.05,16.42,
2006-05-15,2.05,16.47,
2006-05-16,1.96,16.37,
2006-05-17,1.97,16.17,
2006-05-18,1.91,16.24,
2006-05-19,1.95,16.05,
2006-05-22,1.92,16.28,
2006-05-23,1.91,16.22,
2006-05-24,1.91,16.72,
2006-05-25,1.94,16.89,
2006-05-26,1.92,16.88,
2006-05-30,1.85,16.47,
2006-05-31,1.81,16.12,
2006-06-01,1.88,16.24,
2006-06-02,1.86,16.19,
2006-06-05,1.81,16.01,
2006-06-06,1.81,15.75,
2006-06-07,1.77,15.68,
2006-06-08,1.84,15.73,
2006-06-09,1.8,15.67,
2006-06-12,1.72,15.45,
2006-06-13,1.76,15.3,
2006-06-14,1.74,15.57,
2006-06-15,1.8,15.7,
2006-06-16,1.74,15.72,
2006-06-19,1.73,16.04,
2006-06-20,1.74,16.05,
2006-06-21,1.75,16.42,
2006-06-22,1.8,16.28,
2006-06-23,1.78,16.01,
2006-06-26,1.78,16.24,
2006-06-27,1.74,16.27,
2006-06-28,1.69,16.48,
2006-06-29,1.78,16.7,
2006-06-30,1.73,16.58,
2006-07-03,1.75,16.86,
2006-07-05,1.72,16.61,
2006-07-06,1.69,16.71,
2006-07-07,1.67,16.58,
2006-07-10,1.66,16.72,
2006-07-11,1.68,16.44,
2006-07-12,1.6,16.11,
2006-07-13,1.58,15.84,
2006-07-14,1.53,15.86,
2006-07-17,1.58,16.0,
2006-07-18,1.6,16.18,
2006-07-19,1.64,16.65,
2006-07-20,1.83,16.26,
2006-07-21,1.84,16.98,
2006-07-24,1.86,17.08,
2006-07-25,1.87,17.23,
2006-07-26,1.93,17.34,
2006-07-27,1.92,16.98,
2006-07-28,1.98,17.25,
2006-07-31,2.05,17.12,
2006-08-01,2.03,17.07,
2006-08-02,2.06,17.29,
2006-08-03,2.1,17.23,
2006-08-04,2.06,17.28,
2006-08-07,2.03,17.23,
2006-08-08,1.96,17.32,
2006-08-09,1.92,17.39,
2006-08-10,1.94,17.4,
2006-08-11,1.92,17.38,
2006-08-14,1.93,17.45,
2006-08-15,2.01,17.58,
2006-08-16,2.06,17.64,
2006-08-17,2.04,17.64,
2006-08-18,2.05,18.42,
2006-08-21,2.01,18.65,
2006-08-22,2.04,18.3,
2006-08-23,2.03,18.33,
2006-08-24,2.05,18.38,
2006-08-25,2.08,18.46,
2006-08-28,2.03,18.53,
2006-08-29,2.01,18.45,
2006-08-30,2.02,18.42,
2006-08-31,2.05,18.35,
2006-09-01,2.07,18.45,
2006-09-05,2.16,18.29,
2006-09-06,2.12,18.29,
2006-09-07,2.2,18.16,
2006-09-08,2.19,18.28,
2006-09-11,2.19,18.5,
2006-09-12,2.2,18.52,
2006-09-13,2.24,18.55,
2006-09-14,2.24,18.8,
2006-09-15,2.24,19.17,
2006-09-18,2.23,19.13,
2006-09-19,2.23,19.18,
2006-09-20,2.28,19.41,
2006-09-21,2.26,19.21,
2006-09-22,2.21,19.04,
2006-09-25,2.29,19.25,
2006-09-26,2.35,19.42,
2006-09-27,2.31,19.6,
2006-09-28,2.33,19.57,
2006-09-29,2.33,19.53,
2006-10-02,2.26,19.54,
2006-10-03,2.24,19.55,
2006-10-04,2.28,19.95,
2006-10-05,2.26,19.94,
2006-10-06,2.24,19.9,
2006-10-09,2.26,19.8,
2006-10-10,2.23,19.77,
